Rk,Player,Date,Tm,Opp,Rslt,AppDec,IP,H,R,ER,BB,SO,HR,UER,Pit,Str,GSc,IR,IS,BF,AB,2B,3B,IBB,HBP,SH,SF,GDP,SB,CS,PO,BK,WP,ERA,WPA,RE24,aLI,DFS(DK),DFS(FD)
286,Sergio Romo\romose01,6/19/18,TBR,HOU,W 2-1,9-GF S,0.2,1,0,0,0,1,0,0,13,9,,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0.516,4.91,2.9,5
287,Sergio Romo\romose01,2018-05-12Ê(2),TBR,BAL,W 10-3,4-5 W,1.1,0,0,0,0,2,0,0,23,17,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0.723,0.748,11,22
288,Sergio Romo\romose01,9/23/18,TBR,TOR,W 5-2,9-GF S,1,2,0,0,0,0,0,0,15,13,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.496,1.21,1.05,3
289,Sergio Romo\romose01,6/17/18,TBR,NYY,W 3-1,9-GF S,1,0,0,0,1,2,0,0,16,8,,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0.531,1.842,5.65,9
290,Sergio Romo\romose01,8/9/18,TBR,BAL,W 5-4,9-GF S,1,0,0,0,0,1,0,0,12,8,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,0.496,2.123,4.25,6
291,Sergio Romo\romose01,4/13/18,TBR,PHI,L 1-2,8-Aug,1,1,0,0,0,0,0,0,15,10,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0.496,1.505,1.65,3
292,Sergio Romo\romose01,5/5/18,TBR,TOR,W 5-3,8-8 H,0.1,3,2,2,0,1,1,0,14,9,,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,54,-0.189,-2.025,1.32,-3.05,-2
293,Sergio Romo\romose01,6/24/18,TBR,NYY,W 7-6,11-Oct,2,1,0,0,0,1,0,0,23,13,,0,0,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0.273,0.991,2.078,5.9,9
294,Sergio Romo\romose01,9/15/18,TBR,OAK,W 7-5,9-GF S,1,1,1,1,0,1,1,0,15,12,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0.033,-0.505,0.63,1.65,3
295,Sergio Romo\romose01,5/20/18,TBR,LAA,L 2-5,GS-2,1.1,0,0,0,2,3,0,0,28,13,55,,,6,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0.045,0.471,1.183,7.8,13
296,Sergio Romo\romose01,7/10/18,TBR,DET,W 5-2,9-GF S,0.1,0,0,0,0,1,0,0,3,3,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.228,0.415,2.75,4
297,Sergio Romo\romose01,7/31/18,TBR,LAA,W 10-6,9-GF,1,1,0,0,0,1,0,0,10,8,,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.014,0.496,0.497,3.65,6
298,Sergio Romo\romose01,9/28/18,TBR,TOR,L 6-7,9-GF,1,1,0,0,0,1,0,0,12,9,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.496,0.655,3.65,6
299,Sergio Romo\romose01,5/14/18,TBR,KCR,W 2-1,7-8 H,1.1,0,0,0,0,0,0,0,16,12,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169,0.668,1.673,3,4
300,Sergio Romo\romose01,7/26/18,TBR,BAL,W 4-3,7-8 H,1.2,2,1,1,0,1,1,0,19,13,,0,0,6,6,0,0,0,0,0,0,1,0,0,0,0,0,5.4,0.048,-0.12,1.773,2.55,5
301,Sergio Romo\romose01,7/14/18,TBR,MIN,W 19-6,9-GF,0.1,0,0,0,1,0,0,0,7,3,,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448,0,0.15,1
302,Sergio Romo\romose01,6/6/18,TBR,WSN,L 2-11,6-Jun,0.1,0,0,0,0,1,0,0,4,3,,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.003,-0.673,0.1,2.75,4
303,Sergio Romo\romose01,7/11/18,TBR,DET,W 4-2,9-GF S,1,0,0,0,0,2,0,0,12,10,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0.496,0.957,6.25,9
304,Sergio Romo\romose01,9/29/18,TBR,TOR,W 4-3,9-GF S,1,1,1,1,0,3,1,0,23,13,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0.073,-0.505,1.485,5.65,9
305,Sergio Romo\romose01,4/28/18,TBR,BOS,W 12-6,9-GF,1,2,1,1,1,2,0,0,30,17,,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,1,9,0.002,-0.469,0.059,2.45,6
306,Sergio Romo\romose01,8/21/18,TBR,KCR,W 4-1,9-GF S,1,1,0,0,1,2,0,0,21,12,,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.496,1.124,5.05,9
307,Sergio Romo\romose01,6/10/18,TBR,SEA,L 4-5,8-Aug,1,0,0,0,0,1,0,0,10,5,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.496,0.373,4.25,6
308,Sergio Romo\romose01,8/1/18,TBR,LAA,W 7-2,8-8 H,1,0,0,0,0,1,0,0,14,9,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0.496,0.97,4.25,6
309,Sergio Romo\romose01,9/16/18,TBR,OAK,W 5-4,9-GF S,0.2,1,1,1,0,1,1,0,7,5,,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0.034,-2.432,1.517,0.9,2
310,Sergio Romo\romose01,8/16/18,TBR,NYY,W 3-1,8-9 H,0.1,2,0,0,1,0,0,0,19,11,,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.357,-1.511,3.12,-1.05,1
311,Sergio Romo\romose01,5/9/18,TBR,ATL,L 2-5,9-GF,1,0,0,0,0,0,0,0,13,9,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.496,0.1,2.25,3
312,Sergio Romo\romose01,6/1/18,TBR,SEA,L 3-4,GS-2,1.1,0,0,0,1,0,0,0,25,16,53,,,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.453,0.694,2.4,4
313,Sergio Romo\romose01,5/15/18,TBR,KCR,W 6-5,7-8BS,0.2,1,0,0,0,0,0,0,8,6,,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211,-1.156,2.307,0.9,2
314,Sergio Romo\romose01,6/26/18,TBR,WSN,W 1-0,9-GF S,0.2,0,0,0,0,1,0,0,4,4,,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456,1.568,8.41,3.5,5
315,Sergio Romo\romose01,9/4/18,TBR,TOR,W 4-0,9-GF S,0.2,0,0,0,0,0,0,0,6,4,,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,1.181,0.89,1.5,2
316,Sergio Romo\romose01,6/11/18,TBR,TOR,W 8-4,9-GF,1,0,0,0,0,2,0,0,14,10,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.496,0.183,6.25,9
317,Sergio Romo\romose01,8/2/18,TBR,LAA,W 4-2,9-GF S,1,0,0,0,0,2,0,0,16,9,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0.496,0.957,6.25,9
318,Sergio Romo\romose01,4/29/18,TBR,BOS,L 3-4,6-7BS,2,0,0,0,0,3,0,0,23,15,,3,1,7,5,0,0,0,1,0,1,0,1,0,0,0,0,0,0.261,1.909,2.57,9.9,15
319,Sergio Romo\romose01,7/15/18,TBR,MIN,L 7-11,8-9BS,1,1,0,0,1,1,0,0,17,8,,3,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216,-0.157,5.455,3.05,6
320,Sergio Romo\romose01,8/22/18,TBR,KCR,W 6-3,9-GF S,1,2,0,0,0,0,0,0,16,9,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.496,0.434,1.05,3
321,Sergio Romo\romose01,7/21/18,TBR,MIA,L 2-3,9-GF,1,1,0,0,0,1,0,0,15,11,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.496,0.355,3.65,6
322,Sergio Romo\romose01,6/12/18,TBR,TOR,W 4-1,9-GF S,1,1,0,0,0,0,0,0,12,8,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.496,0.582,1.65,3
323,Sergio Romo\romose01,9/17/18,TBR,TEX,W 3-0,9-GF S,1,0,0,0,1,2,0,0,21,11,,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.573,0.608,5.65,9
324,Sergio Romo\romose01,8/3/18,TBR,CHW,L 2-3,9-Sep,1,0,0,0,0,2,0,0,9,7,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0.496,1.803,6.25,9
325,Sergio Romo\romose01,6/29/18,TBR,HOU,W 3-2,9-9 H,0.2,1,0,0,0,0,0,0,9,8,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0.267,2.123,0.9,2
326,Sergio Romo\romose01,8/23/18,TBR,KCR,W 4-3,9-GF W,1,0,0,0,0,0,0,0,7,6,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0.496,1.803,6.25,15
327,Sergio Romo\romose01,4/3/18,TBR,NYY,L 4-11,8-GF(8),0.2,2,1,1,1,2,0,0,22,15,,2,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,13.5,-0.009,-2.056,0.078,1.7,5
328,Sergio Romo\romose01,4/20/18,TBR,MIN,W 8-7,8-Aug,0.1,2,3,3,1,1,1,0,19,11,,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,81,-0.383,-3.583,1.558,-5.05,-5
329,Sergio Romo\romose01,9/20/18,TBR,TOR,L 8-9,9-GF BL,0.1,3,3,3,0,1,2,0,9,6,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,81,-0.956,-2.842,1.165,-5.05,-5
330,Sergio Romo\romose01,7/7/18,TBR,NYM,W 3-0,9-GF S,1,0,0,0,0,1,0,0,12,9,,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.802,0.91,4.25,6
331,Sergio Romo\romose01,6/30/18,TBR,HOU,W 5-2,9-GF S,1,0,0,0,0,0,0,0,11,6,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.496,0.427,2.25,3
332,Sergio Romo\romose01,4/26/18,TBR,BAL,W 9-5,8-Aug,0.2,2,1,1,0,0,1,0,14,9,,0,0,4,3,0,0,0,1,0,0,1,0,0,0,0,0,13.5,-0.006,-0.741,1.268,-2.3,-1
333,Sergio Romo\romose01,5/2/18,TBR,DET,L 2-3,9-Sep,1,2,0,0,0,1,0,0,21,14,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0.517,3.146,3.05,6
334,Sergio Romo\romose01,8/19/18,TBR,BOS,W 2-0,9-GF S,1,0,0,0,0,2,0,0,14,8,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0.531,1.257,6.25,9
335,Sergio Romo\romose01,5/25/18,TBR,BAL,L 0-2,GS-1 L,0.2,2,1,1,0,1,0,0,14,12,45,,,5,5,1,0,0,0,0,0,0,0,0,0,0,1,13.5,-0.108,-1.103,1.01,0.3,2
336,Sergio Romo\romose01,7/3/18,TBR,MIA,W 9-6,11-Oct,2,2,0,0,0,2,0,0,42,26,,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245,0.859,2.204,7.3,12
337,Sergio Romo\romose01,8/25/18,TBR,BOS,W 5-1,9-GF,1,0,0,0,0,2,0,0,15,10,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.496,0.187,6.25,9
338,Chaz Roe\roech01,4/7/19,TBR,SFG,W 3-0,7-7 H,0.1,0,0,0,0,1,0,0,5,4,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.359,2.66,2.75,4
339,Chaz Roe\roech01,4/22/18,TBR,MIN,W 8-6,7-7 H,0.1,1,0,0,1,0,0,0,15,8,,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133,-1.303,1.73,-0.45,1
340,Chaz Roe\roech01,5/14/19,TBR,MIA,W 4-0,9-GF,1,1,0,0,0,0,0,0,9,7,,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.016,0.466,0.373,1.65,3
341,Chaz Roe\roech01,3/31/18,TBR,BOS,L 2-3,9-GF,1,0,0,0,1,0,0,0,13,6,,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.037,0.496,0.708,1.65,3
342,Chaz Roe\roech01,5/18/18,TBR,LAA,W 8-3,8-Jul,0.2,1,1,1,1,1,1,0,15,9,,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,13.5,-0.003,-0.663,0.335,0.3,2
343,Chaz Roe\roech01,4/9/18,TBR,CHW,W 5-4,6-7 H,0.2,0,0,0,0,1,0,0,8,6,,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.668,2.45,3.5,5
344,Chaz Roe\roech01,5/26/18,TBR,BAL,W 5-1,9-GF,1,0,0,0,0,1,0,0,9,6,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.496,0.187,4.25,6
345,Chaz Roe\roech01,5/6/19,TBR,ARI,W 12-1,7-Jul,1,0,0,0,2,0,0,0,20,10,,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.006,0.521,0.133,1.05,3
346,Chaz Roe\roech01,6/18/18,TBR,HOU,L 4-5,8-8 H,1,1,0,0,0,1,0,0,13,9,,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0.14,0.491,3.66,3.65,6
347,Chaz Roe\roech01,9/14/18,TBR,OAK,L 1-2,7-Jun,1.1,0,0,0,0,0,0,0,15,8,,0,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0.114,0.73,1.7,3,4
348,Chaz Roe\roech01,4/13/19,TBR,TOR,L 1-3,7-7 BL,0.2,3,2,2,0,2,0,0,19,12,,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,27,-0.41,-1.812,2.356,-0.3,2
349,Chaz Roe\roech01,6/23/18,TBR,NYY,W 4-0,8-Aug,1,0,0,0,0,2,0,0,12,8,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.496,0.3,6.25,9
350,Chaz Roe\roech01,5/29/18,TBR,OAK,W 4-3,8-8 H,1,1,0,0,1,2,0,0,24,15,,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0.501,3.282,5.05,9
351,Chaz Roe\roech01,4/7/18,TBR,BOS,L 3-10,7-Jul,0.1,3,2,2,0,1,2,0,20,12,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,54,-0.006,-2.02,0.013,-3.05,-2
352,Chaz Roe\roech01,5/19/18,TBR,LAA,W 5-3,8-Aug,0.2,0,0,0,0,0,0,0,5,2,,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.029,0.52,0.74,1.5,2
353,Chaz Roe\roech01,5/27/19,TBR,TOR,W 8-3,6-6 H,0.1,0,0,0,0,1,0,0,6,3,,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0.448,1.11,2.75,4
